uoa_site,scientific_name,common_name,native,introduced,threatened,category,observed_on,quality_grade,latitude,longitude,observer,project_id,observation_id,url
Oratia Reserve,Bazzania tayloriana,,True,False,False,Plantae,2025-08-01,research,-36.9169466667,174.6030416667,reingered,biota-of-university-of-auckland-oratia-reserve,303855938,https://www.inaturalist.org/observations/303855938
Oratia Reserve,Leucobryum javense,Milk moss,True,False,False,Plantae,2025-08-01,research,-36.9168783333,174.602905,reingered,biota-of-university-of-auckland-oratia-reserve,303856042,https://www.inaturalist.org/observations/303856042
Oratia Reserve,Cyathophorum bulbosum,quill moss,True,False,False,Plantae,2025-08-01,research,-36.9170133333,174.6030283333,reingered,biota-of-university-of-auckland-oratia-reserve,303856164,https://www.inaturalist.org/observations/303856164
Oratia Reserve,Calomnion complanatum,,False,False,False,Plantae,2025-06-17,research,-36.916725,174.60312,reingered,biota-of-university-of-auckland-oratia-reserve,303856488,https://www.inaturalist.org/observations/303856488
Oratia Reserve,Wijkia extenuata,,False,False,False,Plantae,2025-06-17,research,-36.91682,174.6031333333,reingered,biota-of-university-of-auckland-oratia-reserve,303856677,https://www.inaturalist.org/observations/303856677
Oratia Reserve,Achrophyllum dentatum,,True,False,False,Plantae,2025-08-01,research,-36.9170083333,174.6030716667,reingered,biota-of-university-of-auckland-oratia-reserve,303858939,https://www.inaturalist.org/observations/303858939
Oratia Reserve,Pterostylis brumalis,Winter kauri greenhood,True,False,False,Plantae,2025-08-15,research,-36.9173237997,174.6042597997,rishud,biota-of-university-of-auckland-oratia-reserve,306390904,https://www.inaturalist.org/observations/306390904
Oratia Reserve,Pterostylis agathicola,Kauri Greenhood,True,False,True,Plantae,2025-08-15,research,-36.9173468639,174.6042767361,rishud,biota-of-university-of-auckland-oratia-reserve,306391141,https://www.inaturalist.org/observations/306391141
Oratia Reserve,Cyrtostylis oblonga,,True,False,False,Plantae,2025-08-15,research,-36.9173357997,174.6042472997,rishud,biota-of-university-of-auckland-oratia-reserve,306391459,https://www.inaturalist.org/observations/306391459
Oratia Reserve,Pterostylis agathicola,Kauri Greenhood,True,False,True,Plantae,2025-08-15,research,-36.9173576997,174.6043166997,rishud,biota-of-university-of-auckland-oratia-reserve,306391862,https://www.inaturalist.org/observations/306391862
Oratia Reserve,Schizaea bifida,Forked Comb Fern,True,False,False,Plantae,2025-08-15,research,-36.9173669997,174.6043021,rishud,biota-of-university-of-auckland-oratia-reserve,306392106,https://www.inaturalist.org/observations/306392106
Oratia Reserve,Homalanthus populifolius,Bleeding Heart,False,True,False,Plantae,2025-08-15,research,-36.9171556,174.6041318,rishud,biota-of-university-of-auckland-oratia-reserve,306392202,https://www.inaturalist.org/observations/306392202
Oratia Reserve,Nertera dichondrifolia,,True,False,False,Plantae,2025-08-15,research,-36.9170476997,174.6040463997,rishud,biota-of-university-of-auckland-oratia-reserve,306392759,https://www.inaturalist.org/observations/306392759
Leigh Reserve,Auricularia cornea,Ear fungus,True,False,False,Fungi,2025-07-30,research,-36.27205,174.80575556,hazeldehaas,biota-of-university-of-auckland-leigh-reserve,302467681,https://www.inaturalist.org/observations/302467681
Leigh Reserve,Crucibulum simile,,True,False,False,Fungi,2025-07-30,research,-36.27229444,174.80581667,hazeldehaas,biota-of-university-of-auckland-leigh-reserve,302467690,https://www.inaturalist.org/observations/302467690
Leigh Reserve,Phormium tenax,New Zealand flax,True,False,False,Plantae,2025-07-30,research,-36.27177778,174.80653333,hazeldehaas,biota-of-university-of-auckland-leigh-reserve,302467691,https://www.inaturalist.org/observations/302467691
Leigh Reserve,Trametes coccinea,Southern Cinnabar Polypore,False,True,False,Fungi,2025-07-30,research,-36.27172222,174.80661111,hazeldehaas,biota-of-university-of-auckland-leigh-reserve,302467693,https://www.inaturalist.org/observations/302467693
Leigh Reserve,Lampropholis delicata,Dark-flecked Garden Sunskink,False,True,False,Reptilia,2025-08-11,research,-36.269495,174.798125,hazeldehaas,biota-of-university-of-auckland-leigh-reserve,305406309,https://www.inaturalist.org/observations/305406309
Leigh Reserve,Phalacrocorax varius varius,New Zealand Pied Cormorant,True,False,True,Aves,2025-09-01,research,-36.2695888889,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,310898856,https://www.inaturalist.org/observations/310898856
Leigh Reserve,Porphyrio melanotus,Australasian Swamphen,True,False,False,Aves,2025-09-01,research,-36.2695888889,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,310898857,https://www.inaturalist.org/observations/310898857
Leigh Reserve,Prosthemadera novaeseelandiae,Tūī,True,False,False,Aves,2025-09-01,research,-36.2695888889,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,310898859,https://www.inaturalist.org/observations/310898859
Leigh Reserve,Cookia sulcata,Cook's Turban,True,False,False,Mollusca,2025-09-01,research,-36.2695888889,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,310898860,https://www.inaturalist.org/observations/310898860
Leigh Reserve,Haematopus unicolor,Variable Oystercatcher,True,False,False,Aves,2025-09-01,research,-36.2695888889,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,310898864,https://www.inaturalist.org/observations/310898864
Leigh Reserve,Todiramphus sanctus,Sacred Kingfisher,True,False,False,Aves,2025-09-01,research,-36.2695888889,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,310898866,https://www.inaturalist.org/observations/310898866
Leigh Reserve,Todiramphus sanctus,Sacred Kingfisher,True,False,False,Aves,2025-09-01,research,-36.2695883333,174.7979083333,tobse35,biota-of-university-of-auckland-leigh-reserve,314538239,https://www.inaturalist.org/observations/314538239
Leigh Reserve,Senecio hispidulus,Hill Fireweed,True,False,False,Plantae,2025-09-23,research,-36.2709353547,174.8028254136,yannickd,biota-of-university-of-auckland-leigh-reserve,315945723,https://www.inaturalist.org/observations/315945723
Leigh Reserve,Cirsium vulgare,Bull Thistle,False,True,False,Plantae,2025-09-23,research,-36.2711405191,174.8029199615,sabecker,biota-of-university-of-auckland-leigh-reserve,316033538,https://www.inaturalist.org/observations/316033538
Leigh Reserve,Sonchus asper,prickly sowthistle,False,True,False,Plantae,2025-09-23,research,-36.2712294505,174.8026835918,sabecker,biota-of-university-of-auckland-leigh-reserve,316033861,https://www.inaturalist.org/observations/316033861
Huapai Reserve,Leucobryum javense,Milk moss,True,False,False,Plantae,2025-04-25,research,-36.7963665227,174.4920872306,amy_mccambridge,biota-of-university-of-auckland-huapai-reserve,272858680,https://www.inaturalist.org/observations/272858680
Huapai Reserve,Rhipidura fuliginosa,New Zealand Fantail,True,False,False,Aves,2025-05-08,research,-36.7939888889,174.4923694444,nbir012,biota-of-university-of-auckland-huapai-reserve,280050578,https://www.inaturalist.org/observations/280050578
Huapai Reserve,Agathis australis,Kauri,True,False,True,Plantae,2025-07-08,research,-36.795025,174.4913633333,pjtch,biota-of-university-of-auckland-huapai-reserve,302784613,https://www.inaturalist.org/observations/302784613
Huapai Reserve,Scolopterus aequus,,True,False,False,Insecta,2025-09-28,research,-36.7935633997,174.4924273,carabidave,biota-of-university-of-auckland-huapai-reserve,317188211,https://www.inaturalist.org/observations/317188211
Huapai Reserve,Leptotarsus virescens,,False,False,False,Insecta,2025-09-28,research,-36.7938116667,174.4924,huhu,biota-of-university-of-auckland-huapai-reserve,317196149,https://www.inaturalist.org/observations/317196149
Huapai Reserve,Epalxiphora axenana,Sharp-Tipped Bell Moth,True,False,False,Insecta,2025-09-28,research,-36.7966883333,174.49173,huhu,biota-of-university-of-auckland-huapai-reserve,317202501,https://www.inaturalist.org/observations/317202501
Huapai Reserve,Chelaner antarcticus,Southern Ant,True,False,False,Insecta,2025-09-28,research,-36.7966416667,174.49167,huhu,biota-of-university-of-auckland-huapai-reserve,317202668,https://www.inaturalist.org/observations/317202668
Huapai Reserve,Aedes notoscriptus,Striped Mosquito,False,True,False,Insecta,2025-09-28,research,-36.79703,174.4919883333,huhu,biota-of-university-of-auckland-huapai-reserve,317203099,https://www.inaturalist.org/observations/317203099
Huapai Reserve,Epyaxa lucidata,,True,False,False,Insecta,2025-09-28,research,-36.7959416667,174.4913333333,huhu,biota-of-university-of-auckland-huapai-reserve,317204815,https://www.inaturalist.org/observations/317204815
Huapai Reserve,Pterostylis agathicola,Kauri Greenhood,True,False,True,Plantae,2025-09-28,research,-36.7955083333,174.4913166667,huhu,biota-of-university-of-auckland-huapai-reserve,317205619,https://www.inaturalist.org/observations/317205619
Huapai Reserve,Rastrococcus asteliae,Long-fringed Astelia mealybug,True,False,False,Insecta,2025-09-28,research,-36.796355,174.49147,huhu,biota-of-university-of-auckland-huapai-reserve,317206897,https://www.inaturalist.org/observations/317206897
Huapai Reserve,Arecopais spectabilis,Nikau Anthribid,True,False,False,Insecta,2025-09-28,research,-36.79522,174.4913466667,huhu,biota-of-university-of-auckland-huapai-reserve,317207299,https://www.inaturalist.org/observations/317207299
Huapai Reserve,Tarphiomimus indentatus,,True,False,False,Insecta,2025-09-28,research,-36.7952033333,174.4913333333,huhu,biota-of-university-of-auckland-huapai-reserve,317210858,https://www.inaturalist.org/observations/317210858
Huapai Reserve,Sericotrogus subaenescens,,False,False,False,Insecta,2025-09-28,research,-36.7951783333,174.4913166667,huhu,biota-of-university-of-auckland-huapai-reserve,317213695,https://www.inaturalist.org/observations/317213695
Huapai Reserve,Gymnobathra dinocosma,,True,False,False,Insecta,2025-09-28,research,-36.7946783333,174.4918966667,huhu,biota-of-university-of-auckland-huapai-reserve,317214574,https://www.inaturalist.org/observations/317214574
Huapai Reserve,Anomodon pseudotristis,,False,False,False,Plantae,2025-10-01,research,-36.796525,174.4917916667,reingered,biota-of-university-of-auckland-huapai-reserve,318096916,https://www.inaturalist.org/observations/318096916
Huapai Reserve,Zoopsis argentea,,True,False,False,Plantae,2025-10-01,research,-36.796295,174.4925216667,reingered,biota-of-university-of-auckland-huapai-reserve,318096952,https://www.inaturalist.org/observations/318096952
Huapai Reserve,Pendulothecium oblongifolium,,False,False,False,Plantae,2025-10-01,research,-36.7965166667,174.4918666667,reingered,biota-of-university-of-auckland-huapai-reserve,318097011,https://www.inaturalist.org/observations/318097011
Huapai Reserve,Passiflora tetrandra,New Zealand passionflower,True,False,False,Plantae,2025-11-20,research,-36.7968020609,174.4921706244,ecochook,biota-of-university-of-auckland-huapai-reserve,327340362,https://www.inaturalist.org/observations/327340362
Huapai Reserve,Ninox novaeseelandiae,Morepork,True,False,False,Aves,2025-11-20,research,-36.7948720465,174.4916929399,pjtch,biota-of-university-of-auckland-huapai-reserve,327351406,https://www.inaturalist.org/observations/327351406
Huapai Reserve,Lindsaea trichomanoides,Oval Wedge-Fern,True,False,False,Plantae,2025-12-02,research,-36.7953703,174.4920701,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181500,https://www.inaturalist.org/observations/329181500
Huapai Reserve,Pteris macilenta,Sweet Fern,True,False,False,Plantae,2025-12-02,research,-36.7948573997,174.4917054,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181566,https://www.inaturalist.org/observations/329181566
Huapai Reserve,Hedycarya arborea,Pigeonwood,True,False,False,Plantae,2025-12-02,research,-36.7952999997,174.4921033997,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181596,https://www.inaturalist.org/observations/329181596
Huapai Reserve,Nestegis lanceolata,White Maire,True,False,False,Plantae,2025-12-02,research,-36.7960161997,174.4915379997,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181639,https://www.inaturalist.org/observations/329181639
Huapai Reserve,Corynocarpus laevigatus,Karaka,True,False,False,Plantae,2025-12-02,research,-36.7959816997,174.4913744,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181694,https://www.inaturalist.org/observations/329181694
Huapai Reserve,Didymocheton spectabilis,Kohekohe,True,False,False,Plantae,2025-12-02,research,-36.7959312997,174.4914521,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181735,https://www.inaturalist.org/observations/329181735
Huapai Reserve,Beilschmiedia tarairi,Taraire,True,False,False,Plantae,2025-12-02,research,-36.79558,174.4911227997,bruceburns,biota-of-university-of-auckland-huapai-reserve,329181754,https://www.inaturalist.org/observations/329181754
Huapai Reserve,Geniostoma ligustrifolium,Hangehange,True,False,False,Plantae,2025-12-02,research,-36.7956223997,174.4913128,bruceburns,biota-of-university-of-auckland-huapai-reserve,329182171,https://www.inaturalist.org/observations/329182171
Huapai Reserve,Lygodium articulatum,mangemange,True,False,False,Plantae,2025-12-02,research,-36.7956338997,174.4912544,bruceburns,biota-of-university-of-auckland-huapai-reserve,329182197,https://www.inaturalist.org/observations/329182197
Huapai Reserve,Asplenium oblongifolium,Shining Spleenwort,True,False,False,Plantae,2025-12-02,research,-36.795647,174.49125,bruceburns,biota-of-university-of-auckland-huapai-reserve,329182218,https://www.inaturalist.org/observations/329182218
Anawhata Reserve,Pseudopanax lessonii,Houpara,True,False,False,Plantae,2025-08-26,research,-36.9265055556,174.4585444444,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309165781,https://www.inaturalist.org/observations/309165781
Anawhata Reserve,Haloragis erecta,Shrubby Haloragis,True,False,False,Plantae,2025-08-26,research,-36.9264722849,174.4580025842,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309166405,https://www.inaturalist.org/observations/309166405
Anawhata Reserve,Astelia banksii,Coastal Astelia,True,False,False,Plantae,2025-08-26,research,-36.9271002673,174.4566318828,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309167613,https://www.inaturalist.org/observations/309167613
Anawhata Reserve,Sophora fulvida,Waitakere Kowhai,True,False,False,Plantae,2025-08-26,research,-36.9271861111,174.4563138889,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309168072,https://www.inaturalist.org/observations/309168072
Anawhata Reserve,Polystichum wawranum,,True,False,False,Plantae,2025-08-26,research,-36.9264488,174.4579032997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309168886,https://www.inaturalist.org/observations/309168886
Anawhata Reserve,Blechnum parrisiae,common rasp fern,True,False,False,Plantae,2025-08-26,research,-36.9266867997,174.4575188,janellybean,biota-of-university-of-auckland-anawhata-reserve,309168992,https://www.inaturalist.org/observations/309168992
Anawhata Reserve,Veronica macrocarpa,,True,False,False,Plantae,2025-08-26,research,-36.9277583333,174.4553083333,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309171601,https://www.inaturalist.org/observations/309171601
Anawhata Reserve,Calystegia tuguriorum,New Zealand Bindweed,True,False,False,Plantae,2025-08-26,research,-36.9279833333,174.4551861111,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309172389,https://www.inaturalist.org/observations/309172389
Anawhata Reserve,Arthropodium cirratum,Rengarenga,True,False,False,Plantae,2025-08-26,research,-36.9284,174.4545638889,efwilliams,biota-of-university-of-auckland-anawhata-reserve,309177360,https://www.inaturalist.org/observations/309177360
Anawhata Reserve,Veronica obtusata,Northern hebe,True,False,True,Plantae,2025-08-26,research,-36.9270163979,174.4567362111,kizzie1,biota-of-university-of-auckland-anawhata-reserve,309185272,https://www.inaturalist.org/observations/309185272
Anawhata Reserve,Hydrocotyle elongata,,True,False,False,Plantae,2025-08-26,research,-36.9269204579,174.4556295226,kizzie1,biota-of-university-of-auckland-anawhata-reserve,309185279,https://www.inaturalist.org/observations/309185279
Anawhata Reserve,Erigeron karvinskianus,Mexican Fleabane,False,True,False,Plantae,2025-08-26,research,-36.9268937875,174.455639335,kizzie1,biota-of-university-of-auckland-anawhata-reserve,309185289,https://www.inaturalist.org/observations/309185289
Anawhata Reserve,Celmisia major,,True,False,True,Plantae,2025-08-26,research,-36.9283057147,174.4549232238,kizzie1,biota-of-university-of-auckland-anawhata-reserve,309185319,https://www.inaturalist.org/observations/309185319
Anawhata Reserve,Oplismenus hirtellus,Basket Grass,True,False,False,Plantae,2025-08-26,research,-36.9265570634,174.4576802471,kizzie1,biota-of-university-of-auckland-anawhata-reserve,309185331,https://www.inaturalist.org/observations/309185331
Anawhata Reserve,Pimelea prostrata,New Zealand Daphne,True,False,False,Plantae,2025-08-26,research,-36.9282821997,174.4549044,rishud,biota-of-university-of-auckland-anawhata-reserve,309185474,https://www.inaturalist.org/observations/309185474
Anawhata Reserve,Funaria hygrometrica,Bonfire moss,False,False,False,Plantae,2025-08-26,research,-36.9266027997,174.4590527997,rishud,biota-of-university-of-auckland-anawhata-reserve,309185747,https://www.inaturalist.org/observations/309185747
Anawhata Reserve,Veronica macrocarpa,,True,False,False,Plantae,2025-08-26,research,-36.9263794,174.4585763997,rishud,biota-of-university-of-auckland-anawhata-reserve,309186038,https://www.inaturalist.org/observations/309186038
Anawhata Reserve,Polystichum wawranum,,True,False,False,Plantae,2025-08-26,research,-36.9263351556,174.4583089083,rishud,biota-of-university-of-auckland-anawhata-reserve,309186895,https://www.inaturalist.org/observations/309186895
Anawhata Reserve,Blechnum membranaceum,,True,False,False,Plantae,2025-08-26,research,-36.9263802997,174.4583223997,rishud,biota-of-university-of-auckland-anawhata-reserve,309187063,https://www.inaturalist.org/observations/309187063
Anawhata Reserve,Adiantum cunninghamii,Cunningham's maidenhair,True,False,False,Plantae,2025-08-26,research,-36.9265281917,174.4579147083,rishud,biota-of-university-of-auckland-anawhata-reserve,309187980,https://www.inaturalist.org/observations/309187980
Anawhata Reserve,Hydrocotyle elongata,,True,False,False,Plantae,2025-08-26,research,-36.9265086997,174.4577090997,rishud,biota-of-university-of-auckland-anawhata-reserve,309188061,https://www.inaturalist.org/observations/309188061
Anawhata Reserve,Adiantum cunninghamii,Cunningham's maidenhair,True,False,False,Plantae,2025-08-26,research,-36.9266689997,174.4575945997,rishud,biota-of-university-of-auckland-anawhata-reserve,309188368,https://www.inaturalist.org/observations/309188368
Anawhata Reserve,Blechnum parrisiae,common rasp fern,True,False,False,Plantae,2025-08-26,research,-36.9267357,174.4574823,rishud,biota-of-university-of-auckland-anawhata-reserve,309188446,https://www.inaturalist.org/observations/309188446
Anawhata Reserve,Sonchus kirkii,New Zealand sow thistle,True,False,False,Plantae,2025-08-26,research,-36.9269579997,174.4573069997,rishud,biota-of-university-of-auckland-anawhata-reserve,309188472,https://www.inaturalist.org/observations/309188472
Anawhata Reserve,Wahlenbergia violacea,New Zealand bluebell,True,False,False,Plantae,2025-08-26,research,-36.9269588,174.4573589,rishud,biota-of-university-of-auckland-anawhata-reserve,309188547,https://www.inaturalist.org/observations/309188547
Anawhata Reserve,Geniostoma ligustrifolium,Hangehange,True,False,False,Plantae,2025-08-26,research,-36.9263309997,174.4585337,janellybean,biota-of-university-of-auckland-anawhata-reserve,309193687,https://www.inaturalist.org/observations/309193687
Anawhata Reserve,Veronica obtusata,Northern hebe,True,False,True,Plantae,2025-08-26,research,-36.9269549139,174.4570817139,rishud,biota-of-university-of-auckland-anawhata-reserve,309193725,https://www.inaturalist.org/observations/309193725
Anawhata Reserve,Pteris saxatilis,,True,False,False,Plantae,2025-08-26,research,-36.9263309997,174.4585337,janellybean,biota-of-university-of-auckland-anawhata-reserve,309193794,https://www.inaturalist.org/observations/309193794
Anawhata Reserve,Adiantum cunninghamii,Cunningham's maidenhair,True,False,False,Plantae,2025-08-26,research,-36.9263309722,174.4585339722,janellybean,biota-of-university-of-auckland-anawhata-reserve,309193916,https://www.inaturalist.org/observations/309193916
Anawhata Reserve,Rhabdothamnus solandri,taurepo,True,False,False,Plantae,2025-08-26,research,-36.9269549139,174.4570817139,rishud,biota-of-university-of-auckland-anawhata-reserve,309193946,https://www.inaturalist.org/observations/309193946
Anawhata Reserve,Blechnum membranaceum,,True,False,False,Plantae,2025-08-26,research,-36.9263309997,174.4585337,janellybean,biota-of-university-of-auckland-anawhata-reserve,309194283,https://www.inaturalist.org/observations/309194283
Anawhata Reserve,Lagenophora pumila,,True,False,False,Plantae,2025-08-26,research,-36.9264872997,174.4579593997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309194444,https://www.inaturalist.org/observations/309194444
Anawhata Reserve,Haloragis erecta,Shrubby Haloragis,True,False,False,Plantae,2025-08-26,research,-36.9264872997,174.4579593997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309194662,https://www.inaturalist.org/observations/309194662
Anawhata Reserve,Centella uniflora,Centella,True,False,False,Plantae,2025-08-26,research,-36.9269892,174.4570131,rishud,biota-of-university-of-auckland-anawhata-reserve,309194739,https://www.inaturalist.org/observations/309194739
Anawhata Reserve,Polystichum wawranum,,True,False,False,Plantae,2025-08-26,research,-36.9264488,174.4579032997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309194827,https://www.inaturalist.org/observations/309194827
Anawhata Reserve,Rhipidura fuliginosa,New Zealand Fantail,True,False,False,Aves,2025-08-26,research,-36.9283944444,174.4546472222,nbir012,biota-of-university-of-auckland-anawhata-reserve,309195055,https://www.inaturalist.org/observations/309195055
Anawhata Reserve,Prunella vulgaris,common selfheal,False,True,False,Plantae,2025-08-26,research,-36.9264739997,174.4578913997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309195132,https://www.inaturalist.org/observations/309195132
Anawhata Reserve,Hoheria populnea,North Island lacebark,True,False,False,Plantae,2025-08-26,research,-36.9264756997,174.4578772,janellybean,biota-of-university-of-auckland-anawhata-reserve,309195232,https://www.inaturalist.org/observations/309195232
Anawhata Reserve,Sophora fulvida,Waitakere Kowhai,True,False,False,Plantae,2025-08-26,research,-36.9265321,174.4578205997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309195312,https://www.inaturalist.org/observations/309195312
Anawhata Reserve,Pactola variabilis,,True,False,False,Insecta,2025-08-26,research,-36.926438,174.458637,nbir012,biota-of-university-of-auckland-anawhata-reserve,309195390,https://www.inaturalist.org/observations/309195390
Anawhata Reserve,Ranunculus reflexus,Maruru,True,False,False,Plantae,2025-08-26,research,-36.9265483,174.4577941,janellybean,biota-of-university-of-auckland-anawhata-reserve,309195494,https://www.inaturalist.org/observations/309195494
Anawhata Reserve,Blechnum parrisiae,common rasp fern,True,False,False,Plantae,2025-08-26,research,-36.9266867997,174.4575188,janellybean,biota-of-university-of-auckland-anawhata-reserve,309195539,https://www.inaturalist.org/observations/309195539
Anawhata Reserve,Blechnum parrisiae,common rasp fern,True,False,False,Plantae,2025-08-26,research,-36.9272072997,174.4560807,janellybean,biota-of-university-of-auckland-anawhata-reserve,309196055,https://www.inaturalist.org/observations/309196055
Anawhata Reserve,Erigeron karvinskianus,Mexican Fleabane,False,True,False,Plantae,2025-08-26,research,-36.9269478,174.4556118,janellybean,biota-of-university-of-auckland-anawhata-reserve,309196078,https://www.inaturalist.org/observations/309196078
Anawhata Reserve,Leucopogon fasciculatus,Tall Mingimingi,True,False,False,Plantae,2025-08-26,research,-36.9278789,174.4549551,janellybean,biota-of-university-of-auckland-anawhata-reserve,309205798,https://www.inaturalist.org/observations/309205798
Anawhata Reserve,Pittosporum crassifolium,Karo,True,False,False,Plantae,2025-08-26,research,-36.9279374997,174.4551233997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309206095,https://www.inaturalist.org/observations/309206095
Anawhata Reserve,Astelia banksii,Coastal Astelia,True,False,False,Plantae,2025-08-26,research,-36.9270697997,174.4568122997,rishud,biota-of-university-of-auckland-anawhata-reserve,309218362,https://www.inaturalist.org/observations/309218362
Anawhata Reserve,Veronica obtusata,Northern hebe,True,False,True,Plantae,2025-08-26,research,-36.927049925,174.4567521389,rishud,biota-of-university-of-auckland-anawhata-reserve,309218499,https://www.inaturalist.org/observations/309218499
Anawhata Reserve,Ozothamnus leptophyllus,Tauhinu,True,False,False,Plantae,2025-08-26,research,-36.926697533,174.4583060592,nbir012,biota-of-university-of-auckland-anawhata-reserve,309395449,https://www.inaturalist.org/observations/309395449
Anawhata Reserve,Siphanta acuta,Torpedo Bug,False,True,False,Insecta,2025-08-26,research,-36.927785,174.455175,nbir012,biota-of-university-of-auckland-anawhata-reserve,309397525,https://www.inaturalist.org/observations/309397525
Anawhata Reserve,Pteridium esculentum,Austral Bracken,True,False,False,Plantae,2025-08-26,research,-36.9277333333,174.4551833333,nbir012,biota-of-university-of-auckland-anawhata-reserve,309397731,https://www.inaturalist.org/observations/309397731
Anawhata Reserve,Leptostomum macrocarpum,,True,False,False,Plantae,2025-08-26,research,-36.9274533333,174.455095,nbir012,biota-of-university-of-auckland-anawhata-reserve,309398088,https://www.inaturalist.org/observations/309398088
Anawhata Reserve,Leptostomum macrocarpum,,True,False,False,Plantae,2025-08-26,research,-36.9274533333,174.455095,nbir012,biota-of-university-of-auckland-anawhata-reserve,309398129,https://www.inaturalist.org/observations/309398129
Anawhata Reserve,Blechnum parrisiae,common rasp fern,True,False,False,Plantae,2025-08-26,research,-36.9273933333,174.4550916667,nbir012,biota-of-university-of-auckland-anawhata-reserve,309398243,https://www.inaturalist.org/observations/309398243
Anawhata Reserve,Fissidens taxifolius,Common Pocket-moss,False,True,False,Plantae,2025-08-26,research,-36.9275033333,174.4550783333,nbir012,biota-of-university-of-auckland-anawhata-reserve,309398806,https://www.inaturalist.org/observations/309398806
Anawhata Reserve,Microsorum pustulatum pustulatum,Kangaroo Fern,True,False,False,Plantae,2025-08-26,research,-36.9279423997,174.4551423,janellybean,biota-of-university-of-auckland-anawhata-reserve,309628668,https://www.inaturalist.org/observations/309628668
Anawhata Reserve,Brachyglottis repanda,Rangiora,True,False,False,Plantae,2025-08-26,research,-36.9281731,174.4552376997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309628790,https://www.inaturalist.org/observations/309628790
Anawhata Reserve,Astelia banksii,Coastal Astelia,True,False,False,Plantae,2025-08-26,research,-36.9284017,174.4548111,janellybean,biota-of-university-of-auckland-anawhata-reserve,309628914,https://www.inaturalist.org/observations/309628914
Anawhata Reserve,Asplenium oblongifolium,Shining Spleenwort,True,False,False,Plantae,2025-08-26,research,-36.9274891,174.4549724997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309629832,https://www.inaturalist.org/observations/309629832
Anawhata Reserve,Carmichaelia australis,New Zealand common broom,True,False,True,Plantae,2025-08-26,research,-36.9271300997,174.4560323997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309630069,https://www.inaturalist.org/observations/309630069
Anawhata Reserve,Sophora fulvida,Waitakere Kowhai,True,False,False,Plantae,2025-08-26,research,-36.9270957,174.4561453997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309630109,https://www.inaturalist.org/observations/309630109
Anawhata Reserve,Coprosma robusta,Karamū,True,False,False,Plantae,2025-08-26,research,-36.9272317,174.4561938997,janellybean,biota-of-university-of-auckland-anawhata-reserve,309630141,https://www.inaturalist.org/observations/309630141
Anawhata Reserve,Sophora fulvida,Waitakere Kowhai,True,False,False,Plantae,2025-08-26,research,-36.9271443,174.4559448997,rishud,biota-of-university-of-auckland-anawhata-reserve,310048499,https://www.inaturalist.org/observations/310048499
Anawhata Reserve,Gahnia lacera,Cutty grass,True,False,False,Plantae,2025-08-26,research,-36.9270722997,174.4557919,rishud,biota-of-university-of-auckland-anawhata-reserve,310282139,https://www.inaturalist.org/observations/310282139
Anawhata Reserve,Cyathea medullaris,black tree fern,True,False,False,Plantae,2025-08-26,research,-36.9269105997,174.4556683,rishud,biota-of-university-of-auckland-anawhata-reserve,310302337,https://www.inaturalist.org/observations/310302337
Anawhata Reserve,Coprosma rhamnoides,Twiggy coprosma,True,False,False,Plantae,2025-08-26,research,-36.9275874,174.4551271997,rishud,biota-of-university-of-auckland-anawhata-reserve,310558658,https://www.inaturalist.org/observations/310558658
Anawhata Reserve,Sonchus asper,prickly sowthistle,False,True,False,Plantae,2025-08-26,research,-36.9276738,174.4552452,rishud,biota-of-university-of-auckland-anawhata-reserve,310560563,https://www.inaturalist.org/observations/310560563
